Id,SalePrice
1740,260278.73513269442
1741,212186.84020490124
1742,190986.5762674549
1743,171959.92227907185
1744,292495.03029818856
1745,222766.27202343417
1746,260650.0385558851
1747,216313.5627115423
1748,216729.3973574701
1749,147601.40575575278
1750,139981.3853089986
1751,252036.34144207006
1752,135662.3934515163
1753,154282.15461555473
1754,207708.04976879264
1755,147448.23600967735
1756,129812.84685559725
1757,118309.83079049223
1758,149337.81297688332
1759,180677.21098050446
1760,160029.31043989473
1761,134267.0066963458
1762,165199.7708290607
1763,168809.6186069524
1764,123608.49290245096
1765,176704.281045593
1766,168829.13354950672
1767,238364.83370285586
1768,137806.50731878934
1769,161927.78864855753
1770,149921.78075223436
1771,134107.33927595353
1772,144477.45267623005
1773,132641.61860007048
1774,139620.99149137983
1775,145063.291256421
1776,134291.3642374024
1777,114776.61346296746
1778,142803.43705511934
1779,117688.22013587685
1780,179941.32921534684
1781,124423.26973492808
1782,92050.90045224485
1783,135772.14407564115
1784,109149.71817432789
1785,125601.49866559777
1786,142695.35986357922
1787,157819.04362904458
1788,67016.60926829802
1789,105718.81958992273
1790,53948.283682508445
1791,168914.14497874584
1792,180255.6845052236
1793,119453.15945245852
1794,142781.4525729128
1795,149240.87214469747
1796,133685.94672374867
1797,105998.53238045156
1798,129467.6680553859
1799,98692.60788040745
1800,139826.09097933964
1801,141123.90539420923
1802,159898.5994074614
1803,161056.48066504445
1804,143935.484897292
1805,140789.2427628604
1806,128919.87468929766
1807,94908.70573887286
1808,151302.08052334836
1809,147308.46801370796
1810,137709.99761768966
1811,125625.48258688232
1812,82943.23132558462
1813,134718.35456268437
1814,108505.67431342106
1815,58332.12315144337
1816,112728.54721970721
1817,97795.73553275992
1818,143168.45944836675
1819,125740.1576878413
1820,51971.924015174554
1821,114204.22776315152
1822,136650.18784683573
1823,47965.67118663997
1824,134031.55842426824
1825,151921.7248503308
1826,88489.61750346258
1827,102246.53993279935
1828,129868.50654142642
1829,108262.89640910304
1830,147112.87211546206
1831,209819.71480485852
1832,91139.83389378958
1833,122453.0896287508
1834,142452.51815140824
1835,141076.2083693555
1836,113233.14180159375
1837,93682.74317625289
1838,128263.35196829207
1839,74758.07393152814
1840,147582.18465476556
1841,155503.29951294206
1842,79522.36342053724
1843,144211.9758916626
1844,139626.59410341218
1845,166790.90284738125
1846,159367.83941391052
1847,163243.0149444572
1848,60651.91136506379
1849,157281.41265590375
1850,118697.8878510187
1851,174412.38726478256
1852,135752.81833728254
1853,148199.38513474102
1854,184313.80087193588
1855,179808.46558376795
1856,239773.86328850593
1857,136359.03625006712
1858,142876.50112732404
1859,127262.49632129494
1860,147272.7238407085
1861,125294.12255630123
1862,282353.83864365675
1863,260418.68363359384
1864,264077.033088481
1865,381659.4395128397
1866,374094.34871076397
1867,253183.98327107835
1868,305952.7063164466
1869,215626.6864973477
1870,262793.0664622553
1871,256038.2063718169
1872,183380.59183016614
1873,200413.57326416922
1874,136739.4642293797
1875,184180.20047584194
1876,195980.02115021338
1877,203313.5633871024
1878,219480.8983314761
1879,121115.93138257868
1880,135969.97863058778
1881,220754.114307912
1882,254902.81274703506
1883,219856.9912802637
1884,235055.3117106508
1885,291912.82716659247
1886,292097.44666667044
1887,200310.5342103026
1888,267978.5022856186
1889,150289.11724427962
1890,152685.6522083022
1891,138332.3996933597
1892,97900.79624155546
1893,133346.99599102142
1894,120950.94083221746
1895,154449.05341811242
1896,129564.00213577019
1897,96471.23622536096
1898,124302.35936074633
1899,146079.58413431566
1900,152165.86306767666
1901,169594.54971327673
1902,144504.21328787418
1903,199966.47050619434
1904,140583.0523072222
1905,197887.2351668008
1906,182227.2351103869
1907,174359.92889541574
1908,116623.7537459146
1909,125819.92866499156
1910,125897.24412683693
1911,197575.42729883012
1912,178675.26545174004
1913,135802.0848700831
1914,64248.69959672653
1915,276120.1569767788
1916,73688.07298420969
1917,257950.15323963168
1918,149820.65934512188
1919,182701.25188467134
1920,185543.6094276337
1921,334938.3674435235
1922,311274.44453862705
1923,216473.35441680523
1924,158070.11957530107
1925,225861.99855556086
1926,364169.36052615935
1927,147420.98593815416
1928,145170.326615696
1929,124210.45966780181
1930,151645.93710940264
1931,145282.4089005666
1932,150774.88171706232
1933,157351.13455066722
1934,193935.59593042638
1935,170493.11284431597
1936,191102.27783257264
1937,228930.85356718974
1938,167997.54882767703
1939,291862.63601859426
1940,177473.88965034523
1941,182539.5729621441
1942,179942.50530497407
1943,172211.35387470396
1944,280209.25884803914
1945,387135.8872137826
1946,103463.22622166797
1947,356469.5588791336
1948,172076.08069969466
1949,214093.66244002272
1950,168913.81777948205
1951,219756.28852029576
1952,181632.72375044186
1953,149919.8009163021
1954,228707.72472986812
1955,136762.71580372564
1956,283897.6640621316
1957,178187.7419880829
1958,285093.1045756105
1959,142551.10916816661
1960,122208.20928868084
1961,119054.4575157369
1962,99001.8199943506
1963,103394.77169638599
1964,110608.82685883807
1965,146881.00027200172
1966,127045.91864173384
1967,269863.6192975139
1968,380599.46198126866
1969,386906.8986033362
1970,396038.0805448881
1971,510121.08632331016
1972,384184.98622217117
1973,287428.9197348003
1974,306764.60315375956
1975,429151.27811072295
1976,287803.10434149014
1977,349654.4424415113
1978,331096.5861451213
1979,376871.2904516002
1980,198615.83027509163
1981,329143.18111617013
1982,238094.4654194358
1983,238094.4654194358
1984,166856.89096297463
1985,209899.3276928033
1986,206976.67542841836
1987,196977.07884186596
1988,178214.14429759522
1989,180988.5480918564
1990,204939.09217710784
1991,247760.62533852522
1992,198210.30701137384
1993,172161.53826088287
1994,257234.24041882032
1995,176070.51522744092
1996,256123.1378044081
1997,295183.8417964454
1998,320577.97917864716
1999,264619.29706552357
2000,296529.77591361385
2001,225966.0268281336
2002,230878.0473445986
2003,256479.0468839324
2004,304668.57396041224
2005,228219.9534622191
2006,255337.0498531683
2007,294392.08957381995
2008,222878.55667756888
2009,179972.52220888346
2010,202242.88023643798
2011,141899.47554092336
2012,190327.48077992097
2013,179468.93372577734
2014,173309.0693981801
2015,224499.03176421698
2016,178234.8992911738
2017,173869.82998530223
2018,121851.56382186971
2019,122104.00586314824
2020,105503.3066118806
2021,113853.60211279782
2022,187036.7363330898
2023,153657.78353550716
2024,266612.4346975129
2025,471589.58150832856
2026,171384.325042222
2027,142948.81379252017
2028,166377.36013320723
2029,180508.99481099428
2030,318031.7896827782
2031,265681.8973238369
2032,287050.17154381244
2033,325373.06433730875
2034,148006.3706004364
2035,220863.02195575097
2036,186557.5850590148
2037,179428.59285312513
2038,399535.3134388748
2039,219697.68090673853
2040,285082.987873836
2041,250407.85176823294
2042,214819.31921380828
2043,160551.1466621347
2044,179511.3548946142
2045,203983.90073913385
2046,139914.94551610446
2047,166624.52536658102
2048,117099.84624901084
2049,126950.9015312888
2050,193979.94532409028
2051,136766.27640592816
2052,141274.91209038423
2053,158559.3353176979
2054,95555.82748150869
2055,160145.39725541993
2056,155218.04173802625
2057,117977.23368282024
2058,221159.2868413004
2059,140233.06701407177
2060,182192.824357547
2061,184358.48011505193
2062,130420.5710425729
2063,113875.66408820509
2064,135899.71053961836
2065,126450.36973715488
2066,190919.333248331
2067,134303.05510369438
2068,137637.594084781
2069,117943.83358423895
2070,128063.50988602394
2071,81353.24278956803
2072,132048.9407641467
2073,151175.92093343945
2074,177501.56219342395
2075,145099.699378681
2076,125584.60682075725
2077,146621.4639061777
2078,128667.08986447644
2079,128442.26738346535
2080,119774.61532846994
2081,131786.6626198365
2082,128559.51553433371
2083,143434.09964965243
2084,109095.12399292373
2085,135928.02583919393
2086,116747.55165027292
2087,135704.9331069226
2088,97047.84174403838
2089,82201.10659246256
2090,136051.57974336133
2091,125086.43494550129
2092,149681.27033539748
2093,105533.49489017141
2094,139783.4999614407
2095,140721.44980375314
2096,81900.90280450346
2097,89120.93939732433
2098,115779.3827170766
2099,66769.04356504939
2100,91315.27151061465
2101,102923.12582551705
2102,135148.24436196845
2103,99907.01391450003
2104,138200.5985062224
2105,136182.83182468795
2106,67528.9154181194
2107,194384.892146764
2108,120182.30503706755
2109,115378.09213816762
2110,132715.09746686058
2111,153105.318095484
2112,129676.02169482787
2113,115995.61287093881
2114,118575.87147318728
2115,135054.11818690636
2116,98568.45461741397
2117,140729.4861756184
2118,118303.9560820039
2119,103246.3402618243
2120,107526.34762334447
2121,99344.04893900035
2122,113382.19628143281
2123,106071.79852779616
2124,177273.09253503487
2125,128651.43274720866
2126,139128.5361409893
2127,138569.57529125575
2128,120831.0292444699
2129,112102.51586885194
2130,156589.39062120023
2131,150401.18786636932
2132,119291.89444187262
2133,117139.02022201415
2134,106756.4182853304
2135,96923.26867319981
2136,76072.76208746994
2137,119452.70017807638
2138,144997.76963526962
2139,145417.4747764242
2140,139346.11058961044
2141,152182.46499097394
2142,146861.88407168942
2143,166832.67561575357
2144,92600.1022067559
2145,139250.77083696047
2146,166353.43056480188
2147,144591.01973959012
2148,163714.67108255782
2149,160410.82826670542
2150,210147.0849184386
2151,110042.55442995336
2152,169388.37928110143
2153,144460.66823525203
2154,136885.5966016926
2155,155311.49520269723
2156,287427.286067721
2157,214228.7936885798
2158,244380.1917128998
2159,232274.8209449268
2160,185605.44106828322
2161,260646.3665498122
2162,383136.58893958613
2163,333620.6924005469
2164,254270.35178675936
2165,178664.71400556018
2166,133747.2455721258
2167,203139.6271660846
2168,205490.0144072765
2169,189706.1828267392
2170,233138.25750990005
2171,154058.98977828765
2172,142487.05800478102
2173,197210.5565758113
2174,247172.24818031758
2175,307202.828918453
2176,299022.44968230923
2177,262163.15501871076
2178,236000.854708722
2179,145836.0935654332
2180,189706.72814844764
2181,200737.43383281573
2182,216275.68855700325
2183,208776.56542974658
2184,134440.86194597435
2185,129531.14799175126
2186,140532.05732258764
2187,164743.0974884241
2188,149251.7784867851
2189,303489.0810519033
2190,99721.63574622336
2191,98175.93553837322
2192,95375.7518661211
2193,117959.77992314342
2194,140026.9197539579
2195,104890.44397994407
2196,133725.40648195733
2197,134858.86196836422
2198,176440.03584598887
2199,164036.2212178756
2200,144820.63063996987
2201,147565.95755147137
2202,197207.76052204036
2203,128630.00309555922
2204,184521.56498951293
2205,121442.62788884129
2206,125367.95468418545
2207,202957.56442399565
2208,218769.93348652116
2209,177509.527638054
2210,118380.05446533168
2211,111983.9301639076
2212,115012.10672017335
2213,130909.51974558641
2214,129198.29249267395
2215,111116.89249421166
2216,140352.82346314486
2217,84001.942436945
2218,71317.67520418567
2219,68871.81356209263
2220,83752.41018272402
2221,276120.1569767788
2222,208876.34490928586
2223,312088.903086357
2224,216072.38530200598
2225,159629.95577669088
2226,165269.58141048969
2227,206552.61541048586
2228,245559.95814329432
2229,216145.43965602468
2230,180390.8287774393
2231,196809.01017743532
2232,179418.03318467614
2233,142079.2033695333
2234,228239.9029788387
2235,177072.17507255508
2236,293088.4657683415
2237,322637.0788716855
2238,181932.0967587681
2239,173122.89900331272
2240,164780.6575687885
2241,155007.9156510183
2242,129960.60406921386
2243,135896.76582545324
2244,90140.80903213882
2245,91524.33266288004
2246,169540.2607111753
2247,100820.55345862976
2248,130889.11158445558
2249,125244.86870961134
2250,108982.80173409561
2251,142972.1714876812
2252,182734.28027583877
2253,161049.76004660767
2254,164366.5267659741
2255,188666.1987147119
2256,184196.8688792562
2257,233113.83774990018
2258,169013.3112288478
2259,191599.1540933662
2260,169195.9813748436
2261,195942.12768125432
2262,184160.530968891
2263,310037.27818681154
2264,408435.5258211412
2265,214760.54038422683
2266,297983.3165993084
2267,338553.9353067705
2268,362164.17036604154
2269,167469.86281953292
2270,160410.561136668
2271,192072.517443734
2272,179142.72590354065
2273,163206.83141367033
2274,175062.29029771144
2275,165245.68859090342
2276,157493.10382411393
2277,189326.6447420276
2278,158412.9371545619
2279,103964.49636392461
2280,106916.11041015181
2281,182558.81702780747
2282,176690.62897666375
2283,105355.79890369599
2284,93441.55251414882
2285,135221.97069476894
2286,130342.01397049939
2287,352519.521826981
2288,266382.0855730971
2289,385941.601495462
2290,429194.71913287084
2291,304941.4702390848
2292,424995.08397159167
2293,442448.5668226656
2294,414391.10321738926
2295,392981.3796476647
2296,273648.8853266179
2297,301380.26100427535
2298,289933.41938157927
2299,359347.7992170628
2300,317827.1503056142
2301,261479.52042531432
2302,218984.83482917538
2303,284611.3325550591
2304,262384.05285317294
2305,181682.19704896118
2306,181682.19704896118
2307,188507.6369434752
2308,265194.1757968806
2309,293555.21385928354
2310,243366.02770839303
2311,181891.5548438254
2312,180362.17442345526
2313,179149.09426599374
2314,168088.15490761888
2315,179003.4648171664
2316,200310.6068576031
2317,165654.85497142206
2318,167602.91390544543
2319,201299.0995665477
2320,197250.32200829816
2321,225222.95225194516
2322,179821.5232777611
2323,195468.79303196052
2324,161395.55651309036
2325,218436.23700196433
2326,138059.23195812397
2327,195924.6542470014
2328,225557.42656813152
2329,186598.99816079118
2330,201412.49716302383
2331,311180.250444125
2332,471539.8134685363
2333,286454.02689386584
2334,262721.32936316036
2335,237434.8982168811
2336,302792.33828228514
2337,224408.96567110327
2338,243292.04631426852
2339,264686.82375246723
2340,381808.94096384145
2341,216903.0404993275
2342,253166.58794684504
2343,201074.72407152836
2344,250566.9835470675
2345,251306.4646828571
2346,216810.27607285822
2347,175158.7133238328
2348,247975.09319902316
2349,170404.75993624228
2350,259709.2250453657
2351,276378.18705784885
2352,265993.97103818407
2353,268367.6306616012
2354,157727.50512904287
2355,167934.81386437707
2356,142037.5638049487
2357,231643.72260200419
2358,206163.9269963317
2359,162823.50543994395
2360,129574.4674922038
2361,142734.08902246895
2362,195341.29113748154
2363,149998.67316484003
2364,165263.11156436894
2365,225944.85479932767
2366,183994.1649001681
2367,258136.2835157611
2368,180395.74122871217
2369,278655.49716965307
2370,172395.4771579303
2371,174025.3969596245
2372,181917.5901276064
2373,247571.02781937065
2374,291909.20925706136
2375,260942.18940524888
2376,254278.77181055016
2377,282036.07185898506
2378,155753.66669494612
2379,220336.720042109
2380,148954.74429754683
2381,159737.85921529456
2382,182609.58676589222
2383,221799.93940388274
2384,263651.9351138064
2385,157158.23364359397
2386,142507.38178432334
2387,148623.5020530226
2388,102519.22410389243
2389,136229.52048407088
2390,146775.83053047126
2391,127825.31607037035
2392,139341.9427635961
2393,158688.70931825734
2394,130221.94628899547
2395,184418.30309511817
2396,159707.81009612343
2397,201893.26898135245
2398,109454.25255084748
2399,48363.4286343974
2400,58445.599882907845
2401,123947.2085444409
2402,132588.63007549298
2403,150200.35704779244
2404,149163.3878197756
2405,148022.1327841597
2406,132415.70760928234
2407,121648.76590822994
2408,153161.01400008085
2409,135589.2991670792
2410,173173.89584723627
2411,109180.45890902594
2412,134918.80666173753
2413,123179.29367109104
2414,140629.73884627508
2415,140284.40399551744
2416,121756.64001845593
2417,131822.67646738692
2418,118364.93731268951
2419,142907.06357538982
2420,111476.58983737812
2421,153771.74128277114
2422,122389.44704708703
2423,138106.12739766898
2424,153162.73683337608
2425,176311.7082194112
2426,128987.36344970667
2427,153651.07091689738
2428,142989.6028436194
2429,123099.56258448416
2430,137794.94205260207
2431,96098.43315076087
2432,136317.98428958372
2433,137365.42097343277
2434,128403.00519593085
2435,155499.08905132397
2436,115802.83551654687
2437,109398.65309882915
2438,110310.0785725355
2439,115934.15233595984
2440,118331.02123737938
2441,77543.38333696223
2442,74926.13983208057
2443,123455.42851578504
2444,105745.9961900104
2445,60726.77207954578
2446,127259.54352758313
2447,191338.3653814538
2448,154005.4336217174
2449,96295.92465724626
2450,126731.25834466034
2451,122967.06634042015
2452,203954.42097067277
2453,116139.69658876186
2454,150928.98647588608
2455,110123.49435529826
2456,161289.52811306386
2457,131817.43799512897
2458,122521.57391831413
2459,112828.09574248701
2460,110849.21123328355
2461,147082.76100414264
2462,149135.95587379046
2463,116555.74149263957
2464,197264.65989339043
2465,147787.19307608594
2466,118518.93631630293
2467,143555.46079909537
2468,77286.60934755931
2469,56252.45999213044
2470,178691.3442737464
2471,218396.46417353023
2472,129253.13940959139
2473,113094.60120942569
2474,79612.83607241423
2475,238047.767160035
2476,127806.6670379103
2477,131691.29494886036
2478,157890.90571331218
2479,98209.61908586437
2480,163247.7791236604
2481,126579.1623900487
2482,140575.83115934828
2483,124618.31673568461
2484,121632.70518553117
2485,123241.34102143104
2486,131264.06556563248
2487,165509.70300661097
2488,161798.54492376937
2489,156368.85511662907
2490,163474.11608294942
2491,120687.74438522532
2492,184486.66858829238
2493,136254.19890936185
2494,163245.92907055694
2495,114870.73880694612
2496,237174.5125609349
2497,142648.8363309914
2498,100436.14229538644
2499,95819.57081104754
2500,145695.86096433087
2501,164865.70808202805
2502,148393.98951468684
2503,108131.48568260203
2504,179676.79479352655
2505,247800.48877282042
2506,284303.44575501175
2507,329119.4159478587
2508,280725.3636808691
2509,213325.09465093742
2510,242165.61290412277
2511,196629.50652531226
2512,231100.4387907135
2513,184500.60054497758
2514,321172.4444190555
2515,145786.66265267474
2516,170226.01982366113
2517,137394.94448430307
2518,158200.91719723202
2519,227111.31769003268
2520,205465.19778928717
2521,195993.31647555612
2522,218917.90107553848
2523,101071.80867160378
2524,135561.1460728799
2525,150268.01112752574
2526,122906.4989814081
2527,114162.72932279522
2528,137344.13503374052
2529,119015.79375602835
2530,121435.04045331688
2531,219084.42114428873
2532,225557.62490491066
2533,208920.17171315174
2534,214361.74953697767
2535,327620.29859942786
2536,297170.9489133474
2537,207078.32125614202
2538,183102.19307875945
2539,187995.59976158338
2540,178115.78603032528
2541,191177.74996468824
2542,174117.3121021822
2543,128514.74652409433
2544,121757.67451557108
2545,125290.3415716907
2546,160696.54668780888
2547,129636.21411359968
2548,165492.82169237194
2549,135601.4539287929
2550,348802.56879903085
2551,142093.62417125388
2552,134852.61216882075
2553,85700.86488383863
2554,118986.73208057655
2555,119078.59537115281
2556,103936.64208339957
2557,101193.84687991171
2558,160388.6775273183
2559,129073.29899094871
2560,149249.08919027957
2561,146138.3343710432
2562,132187.29108247964
2563,151799.17498419352
2564,164512.16968022392
2565,159274.79911070105
2566,145354.4892983775
2567,108815.75949670633
2568,148002.9042984749
2569,210934.1650065142
2570,116238.8180814734
2571,209447.32675742792
2572,130837.74514141463
2573,164414.56808032581
2574,322613.3002458714
2575,130728.09765642005
2576,146163.0696619331
2577,169877.078976497
2578,100071.3782540885
2579,82031.65622336738
2580,125557.15014836866
2581,96877.13065597045
2582,93675.37627467707
2583,245539.35111914406
2584,147936.28809669314
2585,170028.4182016149
2586,170156.55533991603
2587,181672.18434982628
2588,144959.25788582664
2589,158733.24539370296
2590,210648.0259827724
2591,214041.34570589007
2592,200672.95515423157
2593,250091.23999622464
2594,182768.05139438174
2595,220045.09114420603
2596,321699.9955959631
2597,205460.6170388456
2598,253244.52228656018
2599,306272.61631758197
2600,164687.54788016476
2601,155234.8107024504
2602,88987.41250710508
2603,82595.79177675952
2604,90136.53062819976
2605,78139.11689677535
2606,146601.68252359683
2607,189140.91311237274
2608,195367.13543602225
2609,157930.06550779135
2610,127401.29822494509
2611,119889.93678697865
2612,153803.3678949672
2613,120919.69974378856
2614,120412.74517010541
2615,150685.52571883518
2616,153328.07191045352
2617,157571.7232982662
2618,216389.81373192387
2619,185018.66859316273
2620,183389.90797669417
2621,203133.26096556053
2622,190799.60970982056
2623,287753.1009804584
2624,268474.64433999936
2625,377154.93093106744
2626,173410.8605042354
2627,179708.43603429158
2628,504357.8495756377
2629,412604.7991788117
2630,360613.414147939
2631,521793.45107818284
2632,518274.84985864366
2633,328762.80221111234
2634,354790.1086676319
2635,177854.67513193
2636,178237.42352778485
2637,181640.70715698367
2638,275840.3695945586
2639,174071.79469196702
2640,166160.0104651885
2641,112636.51917764415
2642,181458.04259425492
2643,100117.22086146132
2644,127947.93382761024
2645,104988.6486926662
2646,97832.32236797098
2647,92160.92146481632
2648,131112.02271396498
2649,174119.52950801037
2650,133422.21770559385
2651,140431.69172523855
2652,372199.67137365177
2653,284496.427184864
2654,219053.8278320262
2655,387811.9299203945
2656,372500.77650221094
2657,331517.1264325173
2658,304555.96700861567
2659,342323.7977863172
2660,333877.989208202
2661,351442.3830131099
2662,331369.2205736989
2663,242352.7135705049
2664,300198.1115003569
2665,322843.0731710546
2666,294976.6215397946
2667,166007.7040936243
2668,188014.6126339962
2669,163535.80844105844
2670,298818.1673714094
2671,191626.55900344305
2672,194393.37132213588
2673,214948.75426182986
2674,186448.12919110208
2675,162119.36929508948
2676,187604.85253285922
2677,205706.2091924857
2678,302038.35919364076
2679,270096.5808914238
2680,256268.68341580275
2681,464292.50883073197
2682,348893.83086620725
2683,494224.88222950813
2684,283792.3815052478
2685,356742.08973938896
2686,261284.08215939678
2687,276430.1114250855
2688,243891.267231885
2689,211564.5371362388
2690,441740.91270152
2691,195613.23339609263
2692,158387.52554239775
2693,161482.79861675226
2694,139131.34184225928
2695,200903.9234848314
2696,198709.0932323401
2697,188623.71158724724
2698,193590.85823439178
2699,167706.18979530095
2700,167523.08665541542
2701,160405.5454389951
2702,117393.7414216192
2703,150059.44169225288
2704,143720.98517127943
2705,131247.0257780173
2706,126881.2220330934
2707,123670.69027951296
2708,159565.76616399342
2709,108519.74489941624
2710,121973.49995650366
2711,187291.95467181315
2712,325120.7508450807
2713,166757.7838304899
2714,149103.86309353556
2715,201398.34888252566
2716,166402.4287409652
2717,169092.68711012512
2718,245432.9678559107
2719,182798.30313838305
2720,170450.07649389238
2721,133831.06410039798
2722,148717.17366080263
2723,144904.50784414125
2724,136575.87675743795
2725,132756.28300286573
2726,149514.3267301441
2727,171537.68095037783
2728,177923.00138298463
2729,179278.54416797688
2730,158228.23180308312
2731,121091.71976401198
2732,116830.30508150086
2733,159276.43982663564
2734,146813.73092475598
